SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
173294,12/6/2020,Tamil Nadu,India,4/2/2021,790240,11793,767759
173298,12/6/2020,Telangana,India,4/2/2021,273858,1474,264606
173315,12/6/2020,Tripura,India,4/2/2021,32897,373,32110
173330,12/6/2020,Unknown,India,4/2/2021,0,0,0
173341,12/6/2020,Uttar Pradesh,India,4/2/2021,554944,7924,524860
173342,12/6/2020,Uttarakhand,India,4/2/2021,77997,1285,71489
173369,12/6/2020,West Bengal,India,4/2/2021,502840,8723,470223
173582,12/7/2020,Andaman and Nicobar Islands,India,4/2/2021,4773,61,4631
173583,12/7/2020,Andhra Pradesh,India,4/2/2021,872288,7038,859624
173600,12/7/2020,Arunachal Pradesh,India,4/2/2021,16415,55,15653
173601,12/7/2020,Assam,India,4/2/2021,213925,995,209345
173623,12/7/2020,Bihar,India,4/2/2021,238648,1297,231884
173657,12/7/2020,Chandigarh,India,4/2/2021,18113,293,16899
173664,12/7/2020,Chhattisgarh,India,4/2/2021,248232,3010,225633
173683,12/7/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3346,2,3328
173687,12/7/2020,Delhi,India,4/2/2021,593924,9706,561732
173723,12/7/2020,Goa,India,4/2/2021,48776,701,46778
173739,12/7/2020,Gujarat,India,4/2/2021,220168,4095,201580
173745,12/7/2020,Haryana,India,4/2/2021,245288,2611,230551
173752,12/7/2020,Himachal Pradesh,India,4/2/2021,45697,739,37063
173778,12/7/2020,Jammu and Kashmir,India,4/2/2021,113568,1755,106758
173781,12/7/2020,Jharkhand,India,4/2/2021,110457,988,107710
173799,12/7/2020,Karnataka,India,4/2/2021,894004,11867,857351
173802,12/7/2020,Kerala,India,4/2/2021,639664,2441,577616
173827,12/7/2020,Ladakh,India,4/2/2021,8896,121,8014
173828,12/7/2020,Lakshadweep,India,4/2/2021,0,0,0
173848,12/7/2020,Madhya Pradesh,India,4/2/2021,215957,3347,199167
173854,12/7/2020,Maharashtra,India,4/2/2021,1855341,47774,1730715
173856,12/7/2020,Manipur,India,4/2/2021,26225,309,22997
173869,12/7/2020,Meghalaya,India,4/2/2021,12314,120,11573
173883,12/7/2020,Mizoram,India,4/2/2021,3968,6,3757
173895,12/7/2020,Nagaland,India,4/2/2021,11418,66,10773
173939,12/7/2020,Odisha,India,4/2/2021,321564,1778,316447
173973,12/7/2020,Puducherry,India,4/2/2021,37270,615,36263
173977,12/7/2020,Punjab,India,4/2/2021,156839,4934,144301
173987,12/7/2020,Rajasthan,India,4/2/2021,282512,2448,258393
174036,12/7/2020,Sikkim,India,4/2/2021,5203,117,4715
174057,12/7/2020,Tamil Nadu,India,4/2/2021,791552,11809,769048
174061,12/7/2020,Telangana,India,4/2/2021,274540,1477,265367
174078,12/7/2020,Tripura,India,4/2/2021,32925,373,32125
174093,12/7/2020,Unknown,India,4/2/2021,0,0,0
174104,12/7/2020,Uttar Pradesh,India,4/2/2021,556397,7944,526721
174105,12/7/2020,Uttarakhand,India,4/2/2021,78509,1295,71980
174132,12/7/2020,West Bengal,India,4/2/2021,505054,8771,472454
174345,12/8/2020,Andaman and Nicobar Islands,India,4/2/2021,4778,61,4647
174346,12/8/2020,Andhra Pradesh,India,4/2/2021,872839,7042,860368
174363,12/8/2020,Arunachal Pradesh,India,4/2/2021,16437,55,15690
174364,12/8/2020,Assam,India,4/2/2021,214019,997,209447
174386,12/8/2020,Bihar,India,4/2/2021,239322,1300,232563
174420,12/8/2020,Chandigarh,India,4/2/2021,18239,296,16981
174427,12/8/2020,Chhattisgarh,India,4/2/2021,249699,3025,227158
174446,12/8/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3351,2,3330
174450,12/8/2020,Delhi,India,4/2/2021,597112,9763,565039
174486,12/8/2020,Goa,India,4/2/2021,48935,701,46924
174502,12/8/2020,Gujarat,India,4/2/2021,221493,4110,203111
174508,12/8/2020,Haryana,India,4/2/2021,246679,2624,232108
174515,12/8/2020,Himachal Pradesh,India,4/2/2021,46201,753,37871
174541,12/8/2020,Jammu and Kashmir,India,4/2/2021,114038,1761,107282
174544,12/8/2020,Jharkhand,India,4/2/2021,110639,988,107898
174562,12/8/2020,Karnataka,India,4/2/2021,895284,11880,858370
174565,12/8/2020,Kerala,India,4/2/2021,644696,2472,582351
174590,12/8/2020,Ladakh,India,4/2/2021,8969,122,8056
174591,12/8/2020,Lakshadweep,India,4/2/2021,0,0,0
174611,12/8/2020,Madhya Pradesh,India,4/2/2021,217302,3358,200664
174617,12/8/2020,Maharashtra,India,4/2/2021,1859367,47827,1737080
174619,12/8/2020,Manipur,India,4/2/2021,26396,311,23166
174632,12/8/2020,Meghalaya,India,4/2/2021,12410,122,11686
174646,12/8/2020,Mizoram,India,4/2/2021,3977,6,3772
174658,12/8/2020,Nagaland,India,4/2/2021,11479,67,10781
174702,12/8/2020,Odisha,India,4/2/2021,321913,1784,316970
174736,12/8/2020,Puducherry,India,4/2/2021,37311,615,36308
174740,12/8/2020,Punjab,India,4/2/2021,157331,4964,145093
174750,12/8/2020,Rajasthan,India,4/2/2021,284116,2468,260773
174799,12/8/2020,Sikkim,India,4/2/2021,5215,117,4735
174820,12/8/2020,Tamil Nadu,India,4/2/2021,792788,11822,770378
174824,12/8/2020,Telangana,India,4/2/2021,275261,1480,266120
174841,12/8/2020,Tripura,India,4/2/2021,32945,373,32169
174856,12/8/2020,Unknown,India,4/2/2021,0,0,0
174867,12/8/2020,Uttar Pradesh,India,4/2/2021,558173,7967,528832
174868,12/8/2020,Uttarakhand,India,4/2/2021,79141,1307,72435
174895,12/8/2020,West Bengal,India,4/2/2021,507995,8820,475425
175108,12/9/2020,Andaman and Nicobar Islands,India,4/2/2021,4783,61,4647
175109,12/9/2020,Andhra Pradesh,India,4/2/2021,873457,7045,861153
175126,12/9/2020,Arunachal Pradesh,India,4/2/2021,16461,55,15697
175127,12/9/2020,Assam,India,4/2/2021,214165,998,209625
175149,12/9/2020,Bihar,India,4/2/2021,239955,1303,233298
175183,12/9/2020,Chandigarh,India,4/2/2021,18322,297,17128
175190,12/9/2020,Chhattisgarh,India,4/2/2021,251120,3038,228304
175209,12/9/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3354,2,3331
175213,12/9/2020,Delhi,India,4/2/2021,599575,9813,569216
175249,12/9/2020,Goa,India,4/2/2021,49036,703,47056
175265,12/9/2020,Gujarat,India,4/2/2021,222811,4123,204661
175271,12/9/2020,Haryana,India,4/2/2021,248079,2650,233696
175278,12/9/2020,Himachal Pradesh,India,4/2/2021,46930,765,38690
175304,12/9/2020,Jammu and Kashmir,India,4/2/2021,114407,1767,107624
175307,12/9/2020,Jharkhand,India,4/2/2021,110830,991,108100
175325,12/9/2020,Karnataka,India,4/2/2021,896563,11900,861588
175328,12/9/2020,Kerala,India,4/2/2021,649571,2507,586998
175353,12/9/2020,Ladakh,India,4/2/2021,9045,122,8104
175354,12/9/2020,Lakshadweep,India,4/2/2021,0,0,0
175374,12/9/2020,Madhya Pradesh,India,4/2/2021,218574,3366,201987
175380,12/9/2020,Maharashtra,India,4/2/2021,1864348,47902,1742131
175382,12/9/2020,Manipur,India,4/2/2021,26534,318,23301
175395,12/9/2020,Meghalaya,India,4/2/2021,12511,122,11855
175409,12/9/2020,Mizoram,India,4/2/2021,3994,6,3784
175421,12/9/2020,Nagaland,India,4/2/2021,11508,67,10849
175465,12/9/2020,Odisha,India,4/2/2021,322299,1789,317412
175499,12/9/2020,Puducherry,India,4/2/2021,37339,615,36354
175503,12/9/2020,Punjab,India,4/2/2021,157928,4980,145623
175513,12/9/2020,Rajasthan,India,4/2/2021,285627,2485,263350
175562,12/9/2020,Sikkim,India,4/2/2021,5239,117,4754
175583,12/9/2020,Tamil Nadu,India,4/2/2021,794020,11836,771693
175587,12/9/2020,Telangana,India,4/2/2021,275904,1482,266925
175604,12/9/2020,Tripura,India,4/2/2021,32976,373,32204
175619,12/9/2020,Unknown,India,4/2/2021,0,0,0
175630,12/9/2020,Uttar Pradesh,India,4/2/2021,559499,7987,530854
175631,12/9/2020,Uttarakhand,India,4/2/2021,79656,1320,72880
175658,12/9/2020,West Bengal,India,4/2/2021,510951,8867,478434
175871,12/10/2020,Andaman and Nicobar Islands,India,4/2/2021,4791,61,4652
175872,12/10/2020,Andhra Pradesh,India,4/2/2021,873995,7047,861711
175889,12/10/2020,Arunachal Pradesh,India,4/2/2021,16479,55,15739
175890,12/10/2020,Assam,India,4/2/2021,214305,999,209790
175912,12/10/2020,Bihar,India,4/2/2021,240572,1307,233766
175946,12/10/2020,Chandigarh,India,4/2/2021,18410,298,17231
175953,12/10/2020,Chhattisgarh,India,4/2/2021,252638,3054,230238
175972,12/10/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3354,2,3332
175976,12/10/2020,Delhi,India,4/2/2021,601150,9874,572523
176012,12/10/2020,Goa,India,4/2/2021,49131,703,47215
176028,12/10/2020,Gujarat,India,4/2/2021,224081,4135,206126
176034,12/10/2020,Haryana,India,4/2/2021,249329,2676,235197
176041,12/10/2020,Himachal Pradesh,India,4/2/2021,47703,773,39065
176067,12/10/2020,Jammu and Kashmir,India,4/2/2021,114773,1775,108150
176070,12/10/2020,Jharkhand,India,4/2/2021,111003,993,108320
176088,12/10/2020,Karnataka,India,4/2/2021,897801,11912,866664
176091,12/10/2020,Kerala,India,4/2/2021,654041,2533,591845
176116,12/10/2020,Ladakh,India,4/2/2021,9071,122,8175
176117,12/10/2020,Lakshadweep,India,4/2/2021,0,0,0
176137,12/10/2020,Madhya Pradesh,India,4/2/2021,219893,3373,203294
176143,12/10/2020,Maharashtra,India,4/2/2021,1868172,47972,1747199
176145,12/10/2020,Manipur,India,4/2/2021,26685,318,23397
176158,12/10/2020,Meghalaya,India,4/2/2021,12586,123,11883
176172,12/10/2020,Mizoram,India,4/2/2021,4008,6,3800
176184,12/10/2020,Nagaland,India,4/2/2021,11602,68,10868
176228,12/10/2020,Odisha,India,4/2/2021,322642,1794,317870
176262,12/10/2020,Puducherry,India,4/2/2021,37363,617,36372
176266,12/10/2020,Punjab,India,4/2/2021,158556,5007,146126
176276,12/10/2020,Rajasthan,India,4/2/2021,287219,2500,265689
176325,12/10/2020,Sikkim,India,4/2/2021,5239,117,4754
176346,12/10/2020,Tamil Nadu,India,4/2/2021,795240,11853,772995
176350,12/10/2020,Telangana,India,4/2/2021,276516,1485,267427
176367,12/10/2020,Tripura,India,4/2/2021,32997,374,32250
176382,12/10/2020,Unknown,India,4/2/2021,0,0,0
176393,12/10/2020,Uttar Pradesh,India,4/2/2021,561161,8011,532349
176394,12/10/2020,Uttarakhand,India,4/2/2021,80486,1332,73412
176421,12/10/2020,West Bengal,India,4/2/2021,513752,8916,481385
176634,12/11/2020,Andaman and Nicobar Islands,India,4/2/2021,4798,61,4659
176635,12/11/2020,Andhra Pradesh,India,4/2/2021,874515,7049,862230
176652,12/11/2020,Arunachal Pradesh,India,4/2/2021,16497,55,16163
176653,12/11/2020,Assam,India,4/2/2021,214432,1000,209939
176675,12/11/2020,Bihar,India,4/2/2021,241222,1312,234383
176709,12/11/2020,Chandigarh,India,4/2/2021,18502,299,17365
176716,12/11/2020,Chhattisgarh,India,4/2/2021,254129,3068,232715
176735,12/11/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3355,2,3335
176739,12/11/2020,Delhi,India,4/2/2021,603535,9934,574925
176775,12/11/2020,Goa,India,4/2/2021,49235,703,47345
176791,12/11/2020,Gujarat,India,4/2/2021,225304,4148,207529
176797,12/11/2020,Haryana,India,4/2/2021,250394,2699,237009
176804,12/11/2020,Himachal Pradesh,India,4/2/2021,48354,793,39836
176830,12/11/2020,Jammu and Kashmir,India,4/2/2021,115207,1786,108572
176833,12/11/2020,Jharkhand,India,4/2/2021,111177,995,108488
176851,12/11/2020,Karnataka,India,4/2/2021,899011,11928,868471
176854,12/11/2020,Kerala,India,4/2/2021,658683,2562,596593
176879,12/11/2020,Ladakh,India,4/2/2021,9112,123,8192
176880,12/11/2020,Lakshadweep,India,4/2/2021,0,0,0
176900,12/11/2020,Madhya Pradesh,India,4/2/2021,221115,3382,204641
176906,12/11/2020,Maharashtra,India,4/2/2021,1872440,48059,1749973
176908,12/11/2020,Manipur,India,4/2/2021,26859,320,23541
176921,12/11/2020,Meghalaya,India,4/2/2021,12645,124,11927
176935,12/11/2020,Mizoram,India,4/2/2021,4024,7,3820
176947,12/11/2020,Nagaland,India,4/2/2021,11634,68,10934
176991,12/11/2020,Odisha,India,4/2/2021,323029,1798,318278
177025,12/11/2020,Puducherry,India,4/2/2021,37406,619,36420
177029,12/11/2020,Punjab,India,4/2/2021,159099,5036,146777
177039,12/11/2020,Rajasthan,India,4/2/2021,288692,2514,268457
177088,12/11/2020,Sikkim,India,4/2/2021,5291,118,4810
177109,12/11/2020,Tamil Nadu,India,4/2/2021,796475,11870,774306
177113,12/11/2020,Telangana,India,4/2/2021,277151,1489,267992
177130,12/11/2020,Tripura,India,4/2/2021,33015,375,32285
177145,12/11/2020,Unknown,India,4/2/2021,0,0,0
177156,12/11/2020,Uttar Pradesh,India,4/2/2021,562722,8025,534224
177157,12/11/2020,Uttarakhand,India,4/2/2021,81211,1341,73936
177184,12/11/2020,West Bengal,India,4/2/2021,516505,8966,484258
177397,12/12/2020,Andaman and Nicobar Islands,India,4/2/2021,4805,61,4665
177398,12/12/2020,Andhra Pradesh,India,4/2/2021,875025,7052,862895
177415,12/12/2020,Arunachal Pradesh,India,4/2/2021,16509,55,16185
177416,12/12/2020,Assam,India,4/2/2021,214584,1000,210057
177438,12/12/2020,Bihar,India,4/2/2021,241776,1317,234958
177472,12/12/2020,Chandigarh,India,4/2/2021,18572,300,17457
177479,12/12/2020,Chhattisgarh,India,4/2/2021,255761,3084,234037
177498,12/12/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3356,2,3337
177502,12/12/2020,Delhi,India,4/2/2021,605470,9981,578116
177538,12/12/2020,Goa,India,4/2/2021,49305,705,47489
177554,12/12/2020,Gujarat,India,4/2/2021,226508,4160,208867
177560,12/12/2020,Haryana,India,4/2/2021,251402,2710,238374
177567,12/12/2020,Himachal Pradesh,India,4/2/2021,48951,803,40573
177593,12/12/2020,Jammu and Kashmir,India,4/2/2021,115626,1793,109002
177596,12/12/2020,Jharkhand,India,4/2/2021,111366,995,108761
177614,12/12/2020,Karnataka,India,4/2/2021,900214,11939,870002
177617,12/12/2020,Kerala,India,4/2/2021,664632,2594,601861
177642,12/12/2020,Ladakh,India,4/2/2021,9138,123,8252
177643,12/12/2020,Lakshadweep,India,4/2/2021,0,0,0
177663,12/12/2020,Madhya Pradesh,India,4/2/2021,222397,3391,206059
177669,12/12/2020,Maharashtra,India,4/2/2021,1876699,48139,1753922
177671,12/12/2020,Manipur,India,4/2/2021,27036,322,23657
177684,12/12/2020,Meghalaya,India,4/2/2021,12743,125,11977
177698,12/12/2020,Mizoram,India,4/2/2021,4035,7,3836
177710,12/12/2020,Nagaland,India,4/2/2021,11676,68,10998
177754,12/12/2020,Odisha,India,4/2/2021,323364,1802,318683
177788,12/12/2020,Puducherry,India,4/2/2021,37444,619,36479
177792,12/12/2020,Punjab,India,4/2/2021,159579,5057,147431
177802,12/12/2020,Rajasthan,India,4/2/2021,289999,2528,270650
177851,12/12/2020,Sikkim,India,4/2/2021,5316,118,4834
177872,12/12/2020,Tamil Nadu,India,4/2/2021,797693,11883,775602
177876,12/12/2020,Telangana,India,4/2/2021,277724,1493,268601
177893,12/12/2020,Tripura,India,4/2/2021,33038,376,32310
177908,12/12/2020,Unknown,India,4/2/2021,0,0,0
177919,12/12/2020,Uttar Pradesh,India,4/2/2021,564132,8056,535985
177920,12/12/2020,Uttarakhand,India,4/2/2021,81939,1351,74381
177947,12/12/2020,West Bengal,India,4/2/2021,519215,9010,487171
178160,12/13/2020,Andaman and Nicobar Islands,India,4/2/2021,4818,61,4673
178161,12/13/2020,Andhra Pradesh,India,4/2/2021,875531,7057,863508
178178,12/13/2020,Arunachal Pradesh,India,4/2/2021,16513,55,16206
178179,12/13/2020,Assam,India,4/2/2021,214657,1002,210174
178201,12/13/2020,Bihar,India,4/2/2021,242224,1321,235528
178235,12/13/2020,Chandigarh,India,4/2/2021,18638,301,17571
178242,12/13/2020,Chhattisgarh,India,4/2/2021,257020,3097,234853
178261,12/13/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3356,2,3337
178265,12/13/2020,Delhi,India,4/2/2021,607454,10014,580655
178301,12/13/2020,Goa,India,4/2/2021,49362,706,47590
178317,12/13/2020,Gujarat,India,4/2/2021,227683,4171,210214
178323,12/13/2020,Haryana,India,4/2/2021,252392,2717,239800
178330,12/13/2020,Himachal Pradesh,India,4/2/2021,49375,811,41313
178356,12/13/2020,Jammu and Kashmir,India,4/2/2021,116008,1799,109507
178359,12/13/2020,Jharkhand,India,4/2/2021,111510,999,108940
178377,12/13/2020,Karnataka,India,4/2/2021,901410,11944,872038
178380,12/13/2020,Kerala,India,4/2/2021,669330,2623,607119
178405,12/13/2020,Ladakh,India,4/2/2021,9155,123,8383
178406,12/13/2020,Lakshadweep,India,4/2/2021,0,0,0
178426,12/13/2020,Madhya Pradesh,India,4/2/2021,223578,3404,207337
178432,12/13/2020,Maharashtra,India,4/2/2021,1880416,48209,1757005
178434,12/13/2020,Manipur,India,4/2/2021,27155,322,23759
178447,12/13/2020,Meghalaya,India,4/2/2021,12866,128,12008
178461,12/13/2020,Mizoram,India,4/2/2021,4040,7,3847
178473,12/13/2020,Nagaland,India,4/2/2021,11709,68,11007
178517,12/13/2020,Odisha,India,4/2/2021,323757,1807,319069
178551,12/13/2020,Puducherry,India,4/2/2021,37492,619,36536
178555,12/13/2020,Punjab,India,4/2/2021,160200,5077,148047
178565,12/13/2020,Rajasthan,India,4/2/2021,291289,2542,272118
178614,12/13/2020,Sikkim,India,4/2/2021,5338,118,4864
178635,12/13/2020,Tamil Nadu,India,4/2/2021,798888,11895,776878
178639,12/13/2020,Telangana,India,4/2/2021,278108,1496,269232
178656,12/13/2020,Tripura,India,4/2/2021,33048,376,32342
178671,12/13/2020,Unknown,India,4/2/2021,0,0,0
178682,12/13/2020,Uttar Pradesh,India,4/2/2021,565556,8072,537755
178683,12/13/2020,Uttarakhand,India,4/2/2021,82429,1355,74781
178710,12/13/2020,West Bengal,India,4/2/2021,521795,9057,490165
178923,12/14/2020,Andaman and Nicobar Islands,India,4/2/2021,4834,61,4681
178924,12/14/2020,Andhra Pradesh,India,4/2/2021,875836,7059,864049
178941,12/14/2020,Arunachal Pradesh,India,4/2/2021,16536,55,16243
178942,12/14/2020,Assam,India,4/2/2021,214803,1003,210299
178964,12/14/2020,Bihar,India,4/2/2021,242660,1325,236247
178998,12/14/2020,Chandigarh,India,4/2/2021,18714,302,17698
179005,12/14/2020,Chhattisgarh,India,4/2/2021,258635,3116,236588
179024,12/14/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3359,2,3338
179028,12/14/2020,Delhi,India,4/2/2021,608830,10074,583509
179064,12/14/2020,Goa,India,4/2/2021,49474,707,47737
179080,12/14/2020,Gujarat,India,4/2/2021,228803,4182,211603
179086,12/14/2020,Haryana,India,4/2/2021,253385,2733,241544
179093,12/14/2020,Himachal Pradesh,India,4/2/2021,49761,823,41990
179119,12/14/2020,Jammu and Kashmir,India,4/2/2021,116254,1802,109894
179122,12/14/2020,Jharkhand,India,4/2/2021,111722,1000,109141
179140,12/14/2020,Karnataka,India,4/2/2021,902240,11954,874202
179143,12/14/2020,Kerala,India,4/2/2021,672037,2647,611600
179168,12/14/2020,Ladakh,India,4/2/2021,9166,123,8429
179169,12/14/2020,Lakshadweep,India,4/2/2021,0,0,0
179189,12/14/2020,Madhya Pradesh,India,4/2/2021,224636,3412,208421
179195,12/14/2020,Maharashtra,India,4/2/2021,1883365,48269,1761615
179197,12/14/2020,Manipur,India,4/2/2021,27209,324,24739
179210,12/14/2020,Meghalaya,India,4/2/2021,12941,130,12058
179224,12/14/2020,Mizoram,India,4/2/2021,4049,7,3869
179236,12/14/2020,Nagaland,India,4/2/2021,11728,69,11066
179280,12/14/2020,Odisha,India,4/2/2021,324089,1811,319458
179314,12/14/2020,Puducherry,India,4/2/2021,37513,620,36586
179318,12/14/2020,Punjab,India,4/2/2021,160659,5098,148680
179328,12/14/2020,Rajasthan,India,4/2/2021,292539,2555,273784
179377,12/14/2020,Sikkim,India,4/2/2021,5340,118,4919
179398,12/14/2020,Tamil Nadu,India,4/2/2021,800029,11909,778081
179402,12/14/2020,Telangana,India,4/2/2021,278599,1499,269828
179419,12/14/2020,Tripura,India,4/2/2021,33057,376,32367
179434,12/14/2020,Unknown,India,4/2/2021,0,0,0
179445,12/14/2020,Uttar Pradesh,India,4/2/2021,566728,8083,539727
179446,12/14/2020,Uttarakhand,India,4/2/2021,83006,1361,75501
179473,12/14/2020,West Bengal,India,4/2/2021,523629,9100,493145
179686,12/15/2020,Andaman and Nicobar Islands,India,4/2/2021,4842,61,4688
179687,12/15/2020,Andhra Pradesh,India,4/2/2021,876336,7064,864612
179704,12/15/2020,Arunachal Pradesh,India,4/2/2021,16553,55,16264
179705,12/15/2020,Assam,India,4/2/2021,214945,1004,210401
179727,12/15/2020,Bihar,India,4/2/2021,243281,1329,236782
179761,12/15/2020,Chandigarh,India,4/2/2021,18776,304,17837
179768,12/15/2020,Chhattisgarh,India,4/2/2021,260240,3135,239468
179787,12/15/2020,Dadra and Nagar Haveli and Daman and Diu,India,4/2/2021,3359,2,3338
179791,12/15/2020,Delhi,India,4/2/2021,610447,10115,585852
179827,12/15/2020,Goa,India,4/2/2021,49566,710,47861
179843,12/15/2020,Gujarat,India,4/2/2021,229913,4193,212839
179849,12/15/2020,Haryana,India,4/2/2021,254207,2751,243224
179856,12/15/2020,Himachal Pradesh,India,4/2/2021,50196,836,42568
179882,12/15/2020,Jammu and Kashmir,India,4/2/2021,116600,1812,110354
179885,12/15/2020,Jharkhand,India,4/2/2021,111931,1001,109352
179903,12/15/2020,Karnataka,India,4/2/2021,903425,11965,875796
179906,12/15/2020,Kerala,India,4/2/2021,677255,2680,616666
179931,12/15/2020,Ladakh,India,4/2/2021,9217,123,8469
179932,12/15/2020,Lakshadweep,India,4/2/2021,0,0,0
179952,12/15/2020,Madhya Pradesh,India,4/2/2021,225709,3425,209768
179958,12/15/2020,Maharashtra,India,4/2/2021,1886807,48339,1766010
179960,12/15/2020,Manipur,India,4/2/2021,27292,327,24880
179973,12/15/2020,Meghalaya,India,4/2/2021,13007,131,12186
179987,12/15/2020,Mizoram,India,4/2/2021,4080,7,3894
179999,12/15/2020,Nagaland,India,4/2/2021,11761,69,11097
180043,12/15/2020,Odisha,India,4/2/2021,324389,1815,319850
180077,12/15/2020,Puducherry,India,4/2/2021,37550,620,36633
180081,12/15/2020,Punjab,India,4/2/2021,161053,5117,149434
180091,12/15/2020,Rajasthan,India,4/2/2021,293584,2568,275506
180140,12/15/2020,Sikkim,India,4/2/2021,5365,119,4952
180161,12/15/2020,Tamil Nadu,India,4/2/2021,801161,11919,779291
180165,12/15/2020,Telangana,India,4/2/2021,279135,1502,270450
180182,12/15/2020,Tripura,India,4/2/2021,33081,378,32397
180197,12/15/2020,Unknown,India,4/2/2021,0,0,0
180208,12/15/2020,Uttar Pradesh,India,4/2/2021,568064,8103,541579
180209,12/15/2020,Uttarakhand,India,4/2/2021,83502,1372,76041
180236,12/15/2020,West Bengal,India,4/2/2021,525918,9145,496110
180449,12/16/2020,Andaman and Nicobar Islands,India,4/2/2021,4850,61,4698
